Date,Open,High,Low,Close,Adj Close,Volume
2015-03-18,33.77,34.875,33.580002,34.740002,34.740002,2524800
2015-03-19,34.790001,35.494999,34.509998,35.294998,35.294998,3198600
2015-03-20,35.48,35.5,35.099998,35.125,35.125,3160400
2015-03-23,35.139999,35.625,34.965,35.255001,35.255001,1815400
2015-03-24,35.255001,35.529999,34.990002,35.055,35.055,1615800
2015-03-25,35.174999,35.514999,34.355,34.415001,34.415001,1691200
2015-03-26,34.084999,34.294998,32.615002,34.095001,34.095001,3513000
2015-03-27,34.205002,34.764999,34.205002,34.610001,34.610001,1450400
2015-03-30,35.48,35.830002,35.285,35.615002,35.615002,2076600
2015-03-31,35.5,35.625,35.224998,35.345001,35.345001,1980400
2015-04-01,35.279999,35.369999,34.549999,35.235001,35.235001,1721600
2015-04-02,35.23,35.490002,35.040001,35.18,35.18,1993000
2015-04-06,35.09,35.450001,34.884998,35.299999,35.299999,3093400
2015-04-07,35.59,35.915001,35.240002,35.259998,35.259998,1359600
2015-04-08,35.330002,35.740002,35.290001,35.66,35.66,1773200
2015-04-09,35.625,35.880001,35.165001,35.310001,35.310001,1340400
2015-04-10,35.384998,35.525002,34.880001,35.084999,35.084999,1735800
2015-04-13,35.095001,35.700001,35.055,35.174999,35.174999,1459600
2015-04-14,35.200001,35.415001,34.564999,35.0,35.0,2074600
2015-04-15,35.299999,35.325001,33.834999,33.895,33.895,3247600
2015-04-16,34.325001,34.82,34.325001,34.650002,34.650002,2845800
2015-04-17,34.5,34.59,33.849998,34.075001,34.075001,2040000
2015-04-20,34.5,35.040001,34.5,34.904999,34.904999,2947800
2015-04-21,35.080002,35.639999,35.049999,35.389999,35.389999,2590800
2015-04-22,35.400002,35.535,35.099998,35.450001,35.450001,1553200
2015-04-23,35.41,36.345001,35.235001,36.27,36.27,2136400
2015-04-24,36.275002,36.895,36.025002,36.834999,36.834999,2828200
2015-04-27,37.0,37.130001,35.099998,35.395,35.395,4146200
2015-04-28,35.889999,36.424999,33.895,34.52,34.52,4604800
2015-04-29,34.514999,34.514999,31.385,31.975,31.975,8179400
2015-04-30,31.959999,32.400002,30.924999,30.995001,30.995001,4469200
2015-05-01,31.075001,31.620001,31.065001,31.450001,31.450001,2497600
2015-05-04,31.5,32.610001,31.5,32.415001,32.415001,4135800
2015-05-05,32.259998,32.465,31.545,31.65,31.65,2178800
2015-05-06,31.775,32.189999,31.455,31.775,31.775,1845600
2015-05-07,31.639999,32.134998,31.639999,31.959999,31.959999,1944400
2015-05-08,32.264999,32.98,32.264999,32.790001,32.790001,2521400
2015-05-11,32.794998,33.294998,32.794998,32.98,32.98,3129200
2015-05-12,32.799999,33.810001,32.669998,33.724998,33.724998,3119400
2015-05-13,33.900002,34.275002,33.610001,33.744999,33.744999,2213400
2015-05-14,34.09,34.259998,33.900002,34.080002,34.080002,1755400
2015-05-15,34.16,34.23,33.665001,34.055,34.055,2380200
2015-05-18,34.16,34.985001,34.09,34.880001,34.880001,1733800
2015-05-19,34.990002,35.465,34.895,35.185001,35.185001,1686600
2015-05-20,35.279999,35.740002,35.145,35.474998,35.474998,2231800
2015-05-21,35.345001,35.860001,35.150002,35.790001,35.790001,1467400
2015-05-22,35.654999,35.959999,35.450001,35.555,35.555,1297400
2015-05-26,35.535,35.84,35.34,35.57,35.57,2945800
2015-05-27,35.735001,36.25,35.645,36.075001,36.075001,2671400
2015-05-28,36.005001,36.25,35.685001,36.205002,36.205002,2825200
2015-05-29,36.25,37.75,35.720001,37.669998,37.669998,11452000
2015-06-01,37.779999,38.125,37.209999,37.950001,37.950001,4753600
2015-06-02,37.849998,37.904999,36.665001,36.860001,36.860001,2571800
2015-06-03,37.040001,37.209999,36.564999,36.779999,36.779999,2340400
2015-06-04,36.584999,36.889999,36.264999,36.41,36.41,1574000
2015-06-05,36.450001,36.810001,36.049999,36.695,36.695,2237000
2015-06-08,36.880001,37.189999,36.584999,36.625,36.625,2340200
2015-06-09,36.59,36.654999,35.91,36.465,36.465,2135600
2015-06-10,36.700001,37.165001,36.419998,36.950001,36.950001,2133200
2015-06-11,37.349998,38.040001,37.305,37.889999,37.889999,3529600
2015-06-12,37.544998,38.235001,37.400002,37.695,37.695,2077200
2015-06-15,37.639999,39.174999,37.470001,38.880001,38.880001,3928400
2015-06-16,38.935001,39.740002,38.91,39.610001,39.610001,2921800
2015-06-17,39.834999,40.0,39.125,39.244999,39.244999,2024400
2015-06-18,39.419998,39.970001,39.255001,39.535,39.535,2388000
2015-06-19,39.59,40.209999,39.330002,39.740002,39.740002,6807800
2015-06-22,40.34,40.735001,40.119999,40.165001,40.165001,2155800
2015-06-23,40.305,40.419998,39.720001,39.945,39.945,2384000
2015-06-24,39.945,40.040001,39.084999,39.16,39.16,1853600
2015-06-25,39.334999,40.900002,39.154999,40.740002,40.740002,3464800
2015-06-26,40.935001,41.09,40.165001,40.18,40.18,2773800
2015-06-29,39.73,40.505001,39.400002,40.244999,40.244999,2566200
2015-06-30,40.650002,40.869999,40.005001,40.200001,40.200001,2436000
2015-07-01,40.654999,40.849998,40.200001,40.450001,40.450001,1800600
2015-07-02,41.400002,41.5,36.904999,37.220001,37.220001,17451000
2015-07-06,37.014999,37.025002,34.055,34.919998,34.919998,15042600
2015-07-07,35.075001,35.740002,33.544998,35.110001,35.110001,8465800
2015-07-08,35.115002,36.139999,35.0,35.34,35.34,4878400
2015-07-09,35.880001,36.139999,35.404999,35.424999,35.424999,4174200
2015-07-10,35.625,36.525002,35.599998,36.455002,36.455002,4345400
2015-07-13,37.0,37.145,36.095001,36.5,36.5,4456200
2015-07-14,36.555,37.099998,36.255001,36.950001,36.950001,4174800
2015-07-15,37.34,37.845001,36.965,37.264999,37.264999,5129000
2015-07-16,37.695,37.695,36.625,37.310001,37.310001,2644600
2015-07-17,37.314999,37.73,37.095001,37.584999,37.584999,2277800
2015-07-20,37.584999,37.605,37.029999,37.299999,37.299999,2605800
2015-07-21,36.130001,36.424999,35.25,35.889999,35.889999,4725000
2015-07-22,35.865002,36.224998,35.605,35.689999,35.689999,3329400
2015-07-23,36.0,36.105,35.215,35.310001,35.310001,2839200
2015-07-24,35.380001,35.639999,34.220001,34.52,34.52,3623800
2015-07-27,34.639999,34.855,34.395,34.549999,34.549999,4545400
2015-07-28,35.145,35.244999,33.720001,34.834999,34.834999,6365400
2015-07-29,34.990002,35.215,34.255001,34.605,34.605,4414600
2015-07-30,34.634998,35.040001,34.115002,34.965,34.965,3043600
2015-07-31,35.09,35.685001,34.845001,35.064999,35.064999,2843800
2015-08-03,35.23,35.845001,35.150002,35.485001,35.485001,3046800
2015-08-04,35.470001,35.619999,35.005001,35.244999,35.244999,2890800
2015-08-05,35.505001,36.305,35.424999,35.73,35.73,2972800
2015-08-06,35.91,35.939999,34.985001,35.244999,35.244999,3429000
2015-08-07,35.154999,35.775002,34.709999,35.755001,35.755001,2968600
2015-08-10,35.939999,36.044998,35.415001,35.845001,35.845001,1797000
2015-08-11,35.514999,36.055,35.310001,35.525002,35.525002,2171200
2015-08-12,35.389999,35.404999,34.064999,34.595001,34.595001,2972600
2015-08-13,34.700001,35.395,34.540001,35.044998,35.044998,3112200
2015-08-14,34.875,35.25,34.365002,34.720001,34.720001,2076600
2015-08-17,34.459999,35.990002,34.119999,35.950001,35.950001,2693200
2015-08-18,35.759998,36.724998,35.66,36.279999,36.279999,2624400
2015-08-19,36.009998,36.205002,35.325001,35.400002,35.400002,3203600
2015-08-20,35.044998,35.23,33.220001,33.279999,33.279999,3259400
2015-08-21,32.935001,33.455002,31.915001,32.485001,32.485001,6379600
2015-08-24,30.525,30.735001,28.785,30.415001,30.415001,5155000
2015-08-25,31.83,31.83,30.254999,30.285,30.285,3133200
2015-08-26,30.965,31.5,30.155001,31.424999,31.424999,2787600
2015-08-27,31.709999,31.91,30.969999,31.615,31.615,2685800
2015-08-28,31.504999,31.74,30.825001,31.26,31.26,3371400
2015-08-31,31.25,31.75,30.83,30.860001,30.860001,3727800
2015-09-01,30.174999,30.450001,29.370001,29.66,29.66,5368000
2015-09-02,30.055,30.24,29.440001,30.084999,30.084999,2757200
2015-09-03,30.24,30.565001,29.834999,29.92,29.92,2768000
2015-09-04,29.610001,30.275,29.495001,29.975,29.975,2287800
2015-09-08,30.504999,31.014999,30.125,30.93,30.93,3005600
2015-09-09,31.174999,31.445,30.655001,30.73,30.73,2356600
2015-09-10,30.68,31.495001,30.575001,30.959999,30.959999,3727600
2015-09-11,30.655001,31.725,30.635,31.715,31.715,2383000
2015-09-14,31.709999,31.934999,31.43,31.6,31.6,2057200
2015-09-15,31.74,31.775,31.290001,31.66,31.66,2102200
2015-09-16,31.735001,32.080002,31.254999,31.924999,31.924999,2312400
2015-09-17,31.98,32.445,31.645,31.934999,31.934999,1947600
2015-09-18,31.49,32.0,31.115,31.174999,31.174999,4302800
2015-09-21,31.535,31.719999,30.844999,31.395,31.395,2903600
2015-09-22,30.995001,31.41,30.655001,30.924999,30.924999,1976000
2015-09-23,30.905001,31.615,30.844999,31.395,31.395,3183800
2015-09-24,31.065001,31.254999,30.15,30.75,30.75,2622800
2015-09-25,30.995001,31.040001,29.23,29.305,29.305,3646800
2015-09-28,29.295,29.299999,25.465,26.33,26.33,7347800
2015-09-29,26.334999,26.969999,25.965,26.434999,26.434999,5659400
2015-09-30,26.955,27.844999,26.844999,27.115,27.115,3949800
2015-10-01,27.035,27.225,26.545,26.885,26.885,3585200
2015-10-02,26.615,28.004999,25.955,27.985001,27.985001,5403600
2015-10-05,28.17,28.485001,27.52,27.74,27.74,4316400
2015-10-06,27.684999,27.74,26.014999,26.535,26.535,4665400
2015-10-07,26.639999,26.995001,25.875,26.955,26.955,3498600
2015-10-08,26.975,27.605,26.73,27.469999,27.469999,4537200
2015-10-09,27.385,28.809999,27.385,28.674999,28.674999,5618400
2015-10-12,28.674999,29.025,28.344999,28.639999,28.639999,3397600
2015-10-13,28.66,29.635,28.504999,28.629999,28.629999,3419800
2015-10-14,28.719999,29.24,28.184999,28.379999,28.379999,3002000
2015-10-15,28.0,28.84,27.594999,28.834999,28.834999,2808000
2015-10-16,28.92,29.305,28.74,29.049999,29.049999,2741000
2015-10-19,29.025,30.555,28.98,30.325001,30.325001,3811800
2015-10-20,30.375,30.559999,29.785,29.955,29.955,4237000
2015-10-21,30.190001,30.32,27.745001,29.15,29.15,5355000
2015-10-22,28.92,29.01,27.0,27.764999,27.764999,6096000
2015-10-23,27.959999,28.73,27.795,28.625,28.625,4536600
2015-10-26,28.68,29.165001,28.285,29.025,29.025,3559600
2015-10-27,29.370001,30.655001,29.125,30.42,30.42,5994200
2015-10-28,30.299999,30.629999,28.889999,30.549999,30.549999,6097800
2015-10-29,30.52,31.0,30.084999,30.215,30.215,3067600
2015-10-30,30.27,30.545,29.700001,29.74,29.74,2595800
2015-11-02,29.75,30.780001,29.389999,30.459999,30.459999,3160400
2015-11-03,30.254999,30.775,30.025,30.68,30.68,3394400
2015-11-04,30.715,30.74,29.629999,30.385,30.385,3365400
2015-11-05,30.370001,31.049999,30.24,30.870001,30.870001,2316400
2015-11-06,30.57,30.969999,30.315001,30.875,30.875,2475000
2015-11-09,30.68,30.870001,30.26,30.540001,30.540001,1831800
2015-11-10,30.5,30.77,30.129999,30.424999,30.424999,1868400
2015-11-11,30.625,30.625,29.535,29.549999,29.549999,1839400
2015-11-12,29.355,29.43,28.605,28.629999,28.629999,2707400
2015-11-13,28.48,28.860001,27.860001,28.635,28.635,4100000
2015-11-16,28.575001,29.344999,28.475,29.254999,29.254999,2742400
2015-11-17,29.290001,29.879999,28.945,29.440001,29.440001,2379400
2015-11-18,29.440001,29.969999,29.049999,29.735001,29.735001,2190400
2015-11-19,29.110001,29.23,26.959999,27.235001,27.235001,7965200
2015-11-20,27.775,29.370001,27.725,28.709999,28.709999,5061400
2015-11-23,28.735001,29.395,28.455,28.485001,28.485001,2713400
2015-11-24,28.275,28.67,28.165001,28.49,28.49,3184200
2015-11-25,28.584999,28.695,28.285,28.379999,28.379999,1682400
2015-11-27,28.475,29.525,28.27,29.360001,29.360001,1774600
2015-11-30,29.495001,29.635,28.690001,28.875,28.875,3398000
2015-12-01,29.16,29.625,28.74,29.504999,29.504999,3199600
2015-12-02,29.5,29.889999,29.07,29.51,29.51,3267600
2015-12-03,29.6,29.799999,28.370001,28.415001,28.415001,4022800
2015-12-04,28.34,29.549999,28.280001,29.344999,29.344999,2944200
2015-12-07,29.395,29.5,28.639999,28.875,28.875,2656400
2015-12-08,28.695,29.0,28.355,28.700001,28.700001,2743800
2015-12-09,28.415001,28.98,28.16,28.76,28.76,3759600
2015-12-10,28.73,29.254999,28.52,28.735001,28.735001,3874600
2015-12-11,28.445,28.84,28.26,28.434999,28.434999,2087400
2015-12-14,28.495001,28.975,27.945,28.4,28.4,2667000
2015-12-15,28.66,29.405001,28.475,29.360001,29.360001,4584800
2015-12-16,29.655001,30.815001,29.514999,30.684999,30.684999,6455600
2015-12-17,30.725,31.385,30.625,30.93,30.93,6474000
2015-12-18,31.084999,32.735001,31.084999,32.375,32.375,10207200
2015-12-21,32.32,32.990002,32.099998,32.599998,32.599998,6526000
2015-12-22,32.900002,32.900002,32.189999,32.575001,32.575001,3858200
2015-12-23,32.880001,33.205002,32.665001,32.895,32.895,3730200
2015-12-24,32.900002,33.055,32.540001,32.785,32.785,1307200
2015-12-28,32.735001,33.23,32.325001,33.029999,33.029999,2266400
2015-12-29,33.16,33.764999,33.09,33.369999,33.369999,2716000
2015-12-30,33.375,33.580002,32.950001,33.145,33.145,1908400
2015-12-31,32.985001,33.345001,32.845001,32.904999,32.904999,2015600
2016-01-04,32.305,33.029999,32.299999,33.014999,33.014999,3707800
2016-01-05,33.014999,34.209999,33.014999,33.485001,33.485001,5077800
2016-01-06,33.169998,33.435001,32.610001,32.985001,32.985001,4040800
2016-01-07,32.355,32.75,31.705,31.785,31.785,2863600
2016-01-08,31.955,32.380001,31.145,31.275,31.275,2919000
2016-01-11,31.344999,31.344999,29.915001,30.41,30.41,4056600
2016-01-12,30.715,31.559999,30.684999,31.52,31.52,4118400
2016-01-13,31.530001,31.805,30.155001,30.629999,30.629999,3866600
2016-01-14,30.575001,31.309999,30.23,31.290001,31.290001,3625200
2016-01-15,30.434999,30.82,29.545,30.455,30.455,3554600
2016-01-19,30.85,32.205002,30.514999,31.254999,31.254999,4289000
2016-01-20,30.59,31.565001,28.93,31.27,31.27,5208200
2016-01-21,31.280001,31.459999,29.77,29.875,29.875,3408000
2016-01-22,30.370001,31.58,30.01,31.545,31.545,4264800
2016-01-25,31.434999,31.49,30.565001,30.690001,30.690001,3693600
2016-01-26,30.360001,30.559999,29.504999,29.995001,29.995001,4537600
2016-01-27,31.549999,31.635,30.280001,30.92,30.92,5346000
2016-01-28,31.049999,31.110001,28.940001,29.514999,29.514999,5191200
2016-01-29,29.565001,31.030001,29.459999,31.030001,31.030001,3945800
2016-02-01,30.76,32.145,30.76,31.795,31.795,4069200
2016-02-02,31.415001,31.645,30.200001,30.42,30.42,4143200
2016-02-03,30.504999,30.74,28.950001,29.969999,29.969999,4847400
2016-02-04,29.865,30.555,29.459999,30.165001,30.165001,4051400
2016-02-05,30.014999,30.115,28.155001,28.5,28.5,6184000
2016-02-08,27.889999,28.01,26.360001,26.860001,26.860001,6090600
2016-02-09,26.26,28.254999,23.68,27.754999,27.754999,8863600
2016-02-10,27.75,28.52,27.075001,27.450001,27.450001,5132800
2016-02-11,26.865,27.27,26.48,26.860001,26.860001,4430800
2016-02-12,27.245001,27.275,26.33,26.915001,26.915001,3885800
2016-02-16,27.110001,27.625,26.82,27.575001,27.575001,3989400
2016-02-17,27.885,28.955,27.52,28.809999,28.809999,9599600
2016-02-18,29.025,29.049999,27.895,27.959999,27.959999,5463000
2016-02-19,27.844999,28.129999,27.1,27.715,27.715,4293000
2016-02-22,28.26,29.245001,28.225,28.860001,28.860001,4519800
2016-02-23,28.834999,29.23,28.555,28.57,28.57,2844000
2016-02-24,28.200001,28.66,27.889999,28.635,28.635,2399200
2016-02-25,28.924999,29.190001,28.219999,28.754999,28.754999,3826200
2016-02-26,29.0,29.07,28.584999,28.84,28.84,4342200
2016-02-29,28.875,29.235001,28.459999,28.48,28.48,3963600
2016-03-01,28.77,29.41,28.41,29.24,29.24,2393000
2016-03-02,29.09,29.620001,28.985001,29.594999,29.594999,4876200
2016-03-03,29.51,30.165001,29.26,30.16,30.16,2783200
2016-03-04,30.08,30.225,29.184999,29.375,29.375,3181800
2016-03-07,29.219999,29.65,28.825001,29.205,29.205,2463600
2016-03-08,29.09,29.190001,28.615,28.629999,28.629999,2344400
2016-03-09,28.75,29.16,28.495001,29.075001,29.075001,1904200
2016-03-10,29.16,29.565001,28.540001,28.959999,28.959999,2105600
2016-03-11,29.215,30.370001,28.99,30.334999,30.334999,3449600
2016-03-14,30.209999,30.344999,29.889999,30.01,30.01,1826200
2016-03-15,29.860001,29.885,29.15,29.275,29.275,2689600
2016-03-16,29.275,29.77,28.73,29.025,29.025,3665200
2016-03-17,29.004999,29.004999,26.700001,28.09,28.09,6958200
2016-03-18,28.055,29.530001,28.02,29.27,29.27,4994200
2016-03-21,29.115,29.49,28.790001,28.99,28.99,2099400
2016-03-22,28.775,30.23,28.6,30.190001,30.190001,8652600
2016-03-23,30.75,32.360001,30.674999,31.35,31.35,14730600
2016-03-24,31.35,32.325001,31.32,31.879999,31.879999,8104600
2016-03-28,32.189999,32.384998,30.889999,31.195,31.195,10437000
2016-03-29,31.215,32.084999,31.115,31.299999,31.299999,78417800
2016-03-30,31.549999,31.82,30.665001,31.23,31.23,6770400
2016-03-31,31.254999,31.469999,30.610001,30.785,30.785,6428000
2016-04-01,30.584999,30.955,30.290001,30.895,30.895,5131400
2016-04-04,31.125,31.190001,30.5,30.695,30.695,5371400
2016-04-05,30.549999,30.57,30.09,30.315001,30.315001,5336600
2016-04-06,30.215,30.915001,30.145,30.73,30.73,4253600
2016-04-07,30.424999,31.280001,30.4,30.959999,30.959999,6070600
2016-04-08,31.200001,31.355,30.360001,30.450001,30.450001,3735200
2016-04-11,30.469999,30.735001,29.635,29.715,29.715,3410600
2016-04-12,29.75,29.860001,29.25,29.51,29.51,6035000
2016-04-13,29.700001,29.965,29.375,29.860001,29.860001,4477000
2016-04-14,29.924999,30.065001,29.58,29.605,29.605,3296000
2016-04-15,29.605,29.715,28.9,29.299999,29.299999,4412600
2016-04-18,29.299999,29.879999,29.16,29.695,29.695,3583000
2016-04-19,29.745001,29.959999,29.495001,29.575001,29.575001,3517000
2016-04-20,29.59,30.07,29.405001,29.85,29.85,5015400
2016-04-21,29.860001,30.264999,29.52,30.25,30.25,4229200
2016-04-22,30.375,31.195,30.209999,31.174999,31.174999,5281000
2016-04-25,31.174999,32.110001,31.035,31.43,31.43,5422600
2016-04-26,32.0,33.48,31.75,33.355,33.355,12298600
2016-04-27,33.235001,33.25,32.395,32.75,32.75,6472400
2016-04-28,32.5,33.235001,31.75,31.809999,31.809999,5422000
2016-04-29,30.9,31.440001,30.549999,30.98,30.98,5552600
2016-05-02,31.025,31.459999,30.73,31.434999,31.434999,4684800
2016-05-03,31.235001,31.735001,31.205,31.32,31.32,4127200
2016-05-04,31.105,31.15,30.469999,30.565001,30.565001,3664800
2016-05-05,30.545,30.67,30.065001,30.34,30.34,2405400
2016-05-06,30.290001,30.34,29.475,29.879999,29.879999,2592200
2016-05-09,29.955,30.525,29.889999,30.33,30.33,5882200
2016-05-10,30.445,30.49,29.309999,29.58,29.58,5088000
2016-05-11,29.674999,29.705,28.645,28.674999,28.674999,3870600
2016-05-12,28.745001,28.870001,27.799999,28.215,28.215,5137600
2016-05-13,28.139999,28.625,27.92,28.32,28.32,3351400
2016-05-16,28.32,28.795,28.120001,28.57,28.57,4673800
2016-05-17,28.504999,28.815001,28.065001,28.215,28.215,3303600
2016-05-18,28.190001,28.785,28.01,28.504999,28.504999,3854200
2016-05-19,28.309999,28.805,28.08,28.315001,28.315001,3313800
2016-05-20,28.424999,28.700001,28.34,28.620001,28.620001,2219400
2016-05-23,28.65,28.93,28.450001,28.709999,28.709999,2735600
2016-05-24,28.785,29.445,28.75,29.379999,29.379999,3396200
2016-05-25,29.625,30.290001,29.625,30.084999,30.084999,3627200
2016-05-26,30.684999,30.85,30.15,30.5,30.5,3446200
2016-05-27,30.495001,31.084999,30.495001,30.895,30.895,2740800
2016-05-31,30.924999,31.43,30.870001,31.174999,31.174999,3652400
2016-06-01,31.174999,31.67,30.875,31.625,31.625,3866400
2016-06-02,31.565001,32.580002,31.455,32.580002,32.580002,3368600
2016-06-03,32.375,32.610001,32.139999,32.535,32.535,3219400
2016-06-06,32.505001,33.34,32.360001,33.325001,33.325001,2819800
2016-06-07,33.16,33.43,33.07,33.310001,33.310001,2622000
2016-06-08,33.314999,34.134998,33.23,34.110001,34.110001,3165800
2016-06-09,34.0,34.220001,33.610001,34.18,34.18,3188000
2016-06-10,33.814999,34.185001,33.580002,33.959999,33.959999,4517800
2016-06-13,33.689999,34.259998,33.634998,33.650002,33.650002,4744400
2016-06-14,33.490002,33.785,33.16,33.514999,33.514999,3453800
2016-06-15,33.57,33.959999,33.400002,33.505001,33.505001,2925400
2016-06-16,33.200001,33.724998,32.990002,33.470001,33.470001,3977400
2016-06-17,33.5,33.52,33.150002,33.505001,33.505001,4656800
2016-06-20,34.134998,35.0,34.134998,34.610001,34.610001,5419800
2016-06-21,34.619999,34.619999,34.154999,34.555,34.555,4047400
2016-06-22,34.5,34.985001,34.330002,34.59,34.59,3867400
2016-06-23,34.834999,35.0,34.299999,34.919998,34.919998,2699000
2016-06-24,33.584999,35.060001,33.5,34.605,34.605,5959200
2016-06-27,34.209999,34.32,33.18,33.865002,33.865002,6824000
2016-06-28,34.224998,34.384998,33.494999,33.904999,33.904999,4915400
2016-06-29,34.650002,35.400002,34.439999,35.330002,35.330002,3990800
2016-06-30,35.299999,35.764999,35.049999,35.685001,35.685001,2831800
2016-07-01,35.5,35.744999,35.134998,35.645,35.645,3217000
2016-07-05,35.505001,35.529999,34.599998,34.849998,34.849998,2652000
2016-07-06,34.689999,35.095001,34.395,34.715,34.715,3693200
2016-07-07,34.715,35.009998,34.334999,34.5,34.5,2639000
2016-07-08,34.650002,35.5,34.580002,35.465,35.465,2360000
2016-07-11,35.494999,36.0,35.299999,35.799999,35.799999,3211800
2016-07-12,35.889999,36.279999,35.889999,36.215,36.215,2944200
2016-07-13,36.25,36.494999,35.849998,36.139999,36.139999,2525600
2016-07-14,36.365002,36.43,35.715,36.025002,36.025002,2380400
2016-07-15,36.16,36.16,35.584999,35.665001,35.665001,2160800
2016-07-18,35.814999,36.139999,35.720001,36.055,36.055,1661400
2016-07-19,35.955002,36.049999,35.34,35.895,35.895,2386400
2016-07-20,35.994999,36.415001,35.994999,36.224998,36.224998,1775200
2016-07-21,36.075001,36.825001,35.990002,36.5,36.5,2721400
